match_id,match_type,team1,team2,winner,result_type,result_value,date,city
1383090,T20s,Vanuatu,Papua New Guinea,Papua New Guinea,wickets,9.0,2023-07-22,Port Moresby
1383091,T20s,Japan,Vanuatu,Japan,runs,21.0,2023-07-23,Port Moresby
1383093,T20s,Vanuatu,Philippines,Philippines,wickets,6.0,2023-07-25,Port Moresby
1383094,T20s,Japan,Papua New Guinea,Papua New Guinea,wickets,6.0,2023-07-25,Port Moresby
1383095,T20s,Papua New Guinea,Vanuatu,Papua New Guinea,runs,39.0,2023-07-26,Port Moresby
1383096,T20s,Japan,Philippines,Japan,runs,33.0,2023-07-26,Port Moresby
1383097,T20s,Japan,Vanuatu,Vanuatu,wickets,5.0,2023-07-28,Port Moresby
1383098,T20s,Papua New Guinea,Philippines,Papua New Guinea,runs,100.0,2023-07-28,Port Moresby
1383099,T20s,Philippines,Vanuatu,Vanuatu,wickets,3.0,2023-07-29,Port Moresby
1383100,T20s,Japan,Papua New Guinea,Papua New Guinea,wickets,6.0,2023-07-29,Port Moresby
1383101,T20s,China,Malaysia,Malaysia,wickets,8.0,2023-07-26,Kuala Lumpur
1383102,T20s,Bhutan,Myanmar,Bhutan,runs,31.0,2023-07-26,Kuala Lumpur
1383103,T20s,China,Thailand,Thailand,wickets,9.0,2023-07-27,Kuala Lumpur
1383104,T20s,Malaysia,Bhutan,Malaysia,runs,75.0,2023-07-27,Kuala Lumpur
1383105,T20s,Thailand,Myanmar,Thailand,runs,101.0,2023-07-28,Kuala Lumpur
1383106,T20s,Bhutan,China,Bhutan,runs,95.0,2023-07-30,Kuala Lumpur
1383107,T20s,Malaysia,Myanmar,Malaysia,runs,184.0,2023-07-30,Kuala Lumpur
1383108,T20s,Bhutan,Thailand,Thailand,wickets,8.0,2023-07-31,Kuala Lumpur
1383109,T20s,Myanmar,China,China,wickets,5.0,2023-07-31,Kuala Lumpur
1383110,T20s,Thailand,Malaysia,Malaysia,wickets,7.0,2023-08-01,Kuala Lumpur
1384545,T20s,Scotland,Thailand,Thailand,wickets,8.0,2023-07-10,Utrecht
1384546,T20s,Thailand,Netherlands,Netherlands,wickets,6.0,2023-07-11,Utrecht
1384547,T20s,Scotland,Netherlands,Scotland,runs,6.0,2023-07-12,Utrecht
1384548,T20s,Thailand,Scotland,Scotland,wickets,6.0,2023-07-13,Utrecht
1384549,T20s,Netherlands,Thailand,Thailand,wickets,8.0,2023-07-14,Utrecht
1384550,T20s,Scotland,Netherlands,Netherlands,wickets,7.0,2023-07-15,Utrecht
1384582,T20s,France,Malta,France,runs,9.0,2023-07-10,Marsa
1384583,T20s,Malta,France,Malta,runs,4.0,2023-07-10,Marsa
1384584,T20s,Malta,Luxembourg,Malta,runs,42.0,2023-07-11,Marsa
1384585,T20s,France,Luxembourg,France,runs,51.0,2023-07-11,Marsa
1384586,T20s,Malta,Luxembourg,Luxembourg,wickets,4.0,2023-07-12,Marsa
1384587,T20s,Luxembourg,France,France,wickets,9.0,2023-07-12,Marsa
1384588,T20s,France,Malta,France,runs,30.0,2023-07-12,Marsa
1384589,T20s,Luxembourg,Malta,Malta,wickets,6.0,2023-07-13,Marsa
1384590,T20s,Romania,Switzerland,Switzerland,wickets,6.0,2023-07-13,Marsa
1384591,T20s,France,Romania,France,runs,88.0,2023-07-13,Marsa
1384592,T20s,Luxembourg,Switzerland,Switzerland,wickets,8.0,2023-07-14,Marsa
1384593,T20s,Malta,Romania,Malta,runs,41.0,2023-07-14,Marsa
1384594,T20s,France,Switzerland,Switzerland,wickets,6.0,2023-07-14,Marsa
1384595,T20s,Romania,Luxembourg,Luxembourg,wickets,7.0,2023-07-15,Marsa
1384596,T20s,Malta,Switzerland,Switzerland,wickets,6.0,2023-07-15,Marsa
1384597,T20s,France,Luxembourg,Luxembourg,wickets,4.0,2023-07-15,Marsa
1384598,T20s,France,Malta,Malta,wickets,7.0,2023-07-16,Marsa
1384599,T20s,Luxembourg,Romania,Romania,wickets,7.0,2023-07-16,Marsa
1384600,T20s,Malta,Switzerland,Switzerland,wickets,6.0,2023-07-16,Marsa
1384634,T20s,Ireland,India,India,runs,2.0,2023-08-18,Dublin
1384637,T20s,India,Ireland,India,runs,33.0,2023-08-20,Dublin
1385688,T20s,England,Pakistan,England,runs,23.0,2024-05-25,Birmingham
1385690,T20s,Pakistan,England,England,wickets,7.0,2024-05-30,London
1385697,T20s,Australia,England,Australia,runs,28.0,2024-09-11,Southampton
1385698,T20s,Australia,England,England,wickets,3.0,2024-09-13,Cardiff
1387243,T20s,Guernsey,Germany,Germany,wickets,9.0,2023-08-14,Deventer
1387244,T20s,Germany,Guernsey,Guernsey,wickets,5.0,2023-08-14,Deventer
1387245,T20s,Guernsey,Germany,Guernsey,runs,10.0,2023-08-15,Deventer
1387598,T20s,India,South Africa,South Africa,wickets,5.0,2023-12-12,Gqeberha
1387599,T20s,India,South Africa,India,runs,106.0,2023-12-14,Johannesburg
1387944,T20s,Greece,Isle of Man,Isle of Man,wickets,10.0,2023-08-04,Ilfov County
1387945,T20s,Malta,Greece,Greece,wickets,9.0,2023-08-04,Ilfov County
1387946,T20s,Romania,Isle of Man,Isle of Man,wickets,10.0,2023-08-04,Ilfov County
1387947,T20s,Greece,Romania,Greece,runs,82.0,2023-08-05,Ilfov County
1387948,T20s,Malta,Isle of Man,Isle of Man,wickets,7.0,2023-08-05,Ilfov County
1387949,T20s,Romania,Malta,Romania,runs,35.0,2023-08-05,Ilfov County
1387951,T20s,Greece,Isle of Man,Isle of Man,wickets,9.0,2023-08-06,Ilfov County
1388196,T20s,New Zealand,Pakistan,Pakistan,wickets,7.0,2023-12-03,Dunedin
1388197,T20s,Pakistan,New Zealand,Pakistan,runs,10.0,2023-12-05,Dunedin
1388198,T20s,Pakistan,New Zealand,New Zealand,runs,6.0,2023-12-09,Queenstown
1388202,T20s,England,New Zealand,England,runs,27.0,2024-03-19,Dunedin
1388203,T20s,England,New Zealand,England,runs,15.0,2024-03-22,Nelson
1388204,T20s,New Zealand,England,New Zealand,runs,3.0,2024-03-24,Nelson
1388205,T20s,England,New Zealand,England,runs,47.0,2024-03-27,Wellington
1388206,T20s,New Zealand,England,England,wickets,5.0,2024-03-29,Wellington
1388213,T20s,New Zealand,Bangladesh,Bangladesh,wickets,5.0,2023-12-27,Napier
1388214,T20s,New Zealand,Bangladesh,draw,N/A,,2023-12-29,Mount Maunganui
1388215,T20s,Bangladesh,New Zealand,New Zealand,runs,17.0,2023-12-31,Mount Maunganui
1388216,T20s,New Zealand,Pakistan,New Zealand,runs,46.0,2024-01-12,Auckland
1388217,T20s,New Zealand,Pakistan,New Zealand,runs,21.0,2024-01-14,Hamilton
1388218,T20s,New Zealand,Pakistan,New Zealand,runs,45.0,2024-01-17,Dunedin
1388219,T20s,Pakistan,New Zealand,New Zealand,wickets,7.0,2024-01-19,Christchurch
1388220,T20s,Pakistan,New Zealand,Pakistan,runs,42.0,2024-01-21,Christchurch
1388223,T20s,New Zealand,Australia,Australia,wickets,6.0,2024-02-21,Wellington
1388224,T20s,Australia,New Zealand,Australia,runs,72.0,2024-02-23,Auckland
1388225,T20s,Australia,New Zealand,Australia,runs,27.0,2024-02-25,Auckland
1389391,T20s,Australia,India,India,wickets,2.0,2023-11-23,Visakhapatnam
1389392,T20s,India,Australia,India,runs,44.0,2023-11-26,Thiruvananthapuram
1389393,T20s,India,Australia,Australia,wickets,5.0,2023-11-28,Guwahati
1389394,T20s,India,Australia,India,runs,20.0,2023-12-01,Raipur
1389395,T20s,India,Australia,India,runs,6.0,2023-12-03,Bengaluru
1390167,T20s,Hungary,Croatia,Hungary,runs,145.0,2023-08-05,Szodliget
1390169,T20s,Croatia,Hungary,Hungary,wickets,7.0,2023-08-06,Szodliget
1391332,T20s,Romania,Malta,Malta,wickets,8.0,2023-08-18,Ilfov County
1391333,T20s,Romania,Malta,Malta,wickets,4.0,2023-08-19,Ilfov County
1391335,T20s,Malta,Romania,Romania,wickets,3.0,2023-08-19,Ilfov County
1391336,T20s,Malta,Romania,Romania,wickets,9.0,2023-08-20,Ilfov County
1391337,T20s,Romania,Malta,Romania,runs,6.0,2023-08-20,Ilfov County
1391338,T20s,Estonia,Gibraltar,Gibraltar,wickets,2.0,2023-09-30,Gibraltar
1391339,T20s,Gibraltar,Estonia,Estonia,wickets,8.0,2023-09-30,Gibraltar
1391650,T20s,Singapore,Myanmar,Myanmar,wickets,4.0,2023-08-24,Singapore
1391651,T20s,Singapore,Myanmar,Myanmar,wickets,2.0,2023-08-26,Singapore
1391652,T20s,Singapore,Myanmar,Myanmar,wickets,9.0,2023-08-27,Singapore
1391655,T20s,Denmark,Sweden,Sweden,wickets,9.0,2023-08-25,Vantaa
1391658,T20s,Denmark,Sweden,Sweden,wickets,10.0,2023-08-26,Kerava
1391707,T20s,Netherlands,Jersey,Netherlands,runs,69.0,2023-08-24,Utrecht
1391708,T20s,Netherlands,Jersey,Netherlands,runs,50.0,2023-08-24,Utrecht
1391709,T20s,Netherlands,Jersey,draw,N/A,,2023-08-25,Utrecht
1392352,T20s,New Zealand,South Africa,draw,N/A,,2023-10-08,East London
1392354,T20s,South Africa,New Zealand,New Zealand,wickets,8.0,2023-10-14,Benoni
1392355,T20s,South Africa,New Zealand,South Africa,runs,11.0,2023-10-15,Benoni
1392802,T20s,Saudi Arabia,Kuwait,Kuwait,wickets,5.0,2023-09-15,Doha
1392803,T20s,Qatar,Bahrain,Qatar,runs,19.0,2023-09-15,Doha
1392805,T20s,Bahrain,Kuwait,Kuwait,wickets,8.0,2023-09-16,Doha
1392808,T20s,Qatar,Kuwait,Qatar,runs,1.0,2023-09-18,Doha
1392809,T20s,Saudi Arabia,Bahrain,Bahrain,wickets,6.0,2023-09-18,Doha
1392811,T20s,Bahrain,Oman,Bahrain,runs,1.0,2023-09-19,Doha
1392812,T20s,United Arab Emirates,Qatar,United Arab Emirates,runs,60.0,2023-09-20,Doha
1393309,T20s,Uganda,Rwanda,Uganda,runs,40.0,2023-08-20,Kigali City
1393310,T20s,Tanzania,Uganda,Uganda,wickets,6.0,2023-08-20,Kigali City
1393311,T20s,Uganda,Tanzania,Tanzania,wickets,3.0,2023-08-21,Kigali City
1393312,T20s,Uganda,Rwanda,Uganda,runs,61.0,2023-08-22,Kigali City
1393313,T20s,Uganda,Rwanda,Uganda,runs,86.0,2023-08-24,Kigali City
1393314,T20s,Uganda,Tanzania,Uganda,runs,60.0,2023-08-24,Kigali City
1393315,T20s,Rwanda,Tanzania,Tanzania,wickets,1.0,2023-08-25,Kigali City
1393316,T20s,Rwanda,Uganda,Uganda,wickets,6.0,2023-08-27,Kigali City
1393317,T20s,Uganda,Tanzania,Uganda,runs,59.0,2023-08-28,Kigali City
1393318,T20s,Rwanda,Uganda,Uganda,wickets,8.0,2023-08-28,Kigali City
1393319,T20s,Uganda,Tanzania,Uganda,runs,19.0,2023-08-30,Kigali City
1393320,T20s,Rwanda,Uganda,Uganda,wickets,8.0,2023-08-31,Kigali City
1393328,T20s,Rwanda,Tanzania,Tanzania,wickets,7.0,2023-08-22,Kigali City
1393329,T20s,Uganda,Tanzania,Uganda,runs,19.0,2023-08-25,Kigali City
1393330,T20s,Tanzania,Rwanda,Tanzania,runs,9.0,2023-08-27,Kigali City
1393331,T20s,Tanzania,Rwanda,Tanzania,runs,61.0,2023-08-30,Kigali City
1393332,T20s,Tanzania,Rwanda,Tanzania,runs,49.0,2023-08-31,Kigali City
1393590,T20s,Kuwait,Malaysia,Malaysia,wickets,8.0,2023-08-22,Kuala Lumpur
1393591,T20s,Hong Kong,Nepal,Nepal,wickets,6.0,2023-08-22,Kuala Lumpur
1393592,T20s,Malaysia,Hong Kong,Hong Kong,wickets,10.0,2023-08-23,Kuala Lumpur
1393593,T20s,Nepal,Kuwait,Nepal,runs,34.0,2023-08-23,Kuala Lumpur
1393594,T20s,Hong Kong,Kuwait,Hong Kong,runs,16.0,2023-08-25,Kuala Lumpur
1393595,T20s,Nepal,Malaysia,Malaysia,wickets,6.0,2023-08-25,Kuala Lumpur
1393597,T20s,Hong Kong,Nepal,Nepal,runs,13.0,2023-08-26,Kuala Lumpur
1393876,T20s,Japan,Vanuatu,Vanuatu,wickets,8.0,2023-08-28,Port Vila
1393877,T20s,Vanuatu,Japan,Vanuatu,runs,15.0,2023-08-30,Port Vila
1394751,T20s,Nepal,Malaysia,Nepal,runs,5.0,2023-08-31,Kuala Lumpur
1394752,T20s,Qatar,Bahrain,Bahrain,wickets,5.0,2023-08-31,Bangi
1394753,T20s,Bhutan,United Arab Emirates,United Arab Emirates,wickets,9.0,2023-08-31,Kuala Lumpur
1394754,T20s,Kuwait,China,Kuwait,runs,30.0,2023-08-31,Kuala Lumpur
1394755,T20s,Myanmar,Hong Kong,Hong Kong,wickets,10.0,2023-08-31,Bangi
1394757,T20s,China,Hong Kong,Hong Kong,wickets,5.0,2023-09-01,Kuala Lumpur
1394758,T20s,Qatar,Bhutan,Bhutan,wickets,8.0,2023-09-01,Kuala Lumpur
1394759,T20s,Malaysia,United Arab Emirates,United Arab Emirates,wickets,7.0,2023-09-01,Bangi
1394760,T20s,Bahrain,Nepal,Nepal,wickets,10.0,2023-09-01,Kuala Lumpur
1394761,T20s,Malaysia,Bahrain,Malaysia,runs,46.0,2023-09-03,Kuala Lumpur
1394762,T20s,Bhutan,Nepal,Nepal,wickets,3.0,2023-09-03,Bangi
1394763,T20s,United Arab Emirates,Qatar,United Arab Emirates,runs,51.0,2023-09-03,Kuala Lumpur
1394764,T20s,Kuwait,Hong Kong,Hong Kong,wickets,8.0,2023-09-03,Kuala Lumpur
1394765,T20s,China,Thailand,Thailand,wickets,9.0,2023-09-03,Bangi
1394766,T20s,United Arab Emirates,Bahrain,United Arab Emirates,runs,69.0,2023-09-04,Kuala Lumpur
1394767,T20s,Qatar,Nepal,Nepal,wickets,9.0,2023-09-04,Bangi
1394768,T20s,Bhutan,Malaysia,Malaysia,wickets,8.0,2023-09-04,Kuala Lumpur
1394769,T20s,Myanmar,China,China,wickets,9.0,2023-09-04,Bangi
1394770,T20s,Kuwait,Thailand,draw,N/A,,2023-09-04,Kuala Lumpur
1394774,T20s,Kuwait,Myanmar,Kuwait,runs,7.0,2023-09-06,Kuala Lumpur
1394775,T20s,Thailand,Hong Kong,Thailand,runs,43.0,2023-09-06,Bangi
1394776,T20s,United Arab Emirates,Hong Kong,United Arab Emirates,runs,57.0,2023-09-08,Kuala Lumpur
1394777,T20s,Thailand,Nepal,Thailand,runs,46.0,2023-09-08,Bangi
1394778,T20s,United Arab Emirates,Thailand,United Arab Emirates,runs,6.0,2023-09-09,Kuala Lumpur
1394792,T20s,Japan,Cook Islands,Japan,runs,30.0,2023-09-01,Port Vila
1394794,T20s,Papua New Guinea,Vanuatu,Vanuatu,wickets,5.0,2023-09-01,Port Vila
1394795,T20s,Fiji,Samoa,Fiji,runs,18.0,2023-09-01,Port Vila
1394796,T20s,Papua New Guinea,Cook Islands,Papua New Guinea,runs,100.0,2023-09-02,Port Vila
1394797,T20s,Vanuatu,Indonesia,Vanuatu,runs,20.0,2023-09-07,Port Vila
1394798,T20s,Japan,Samoa,Japan,runs,48.0,2023-09-02,Port Vila
1394799,T20s,Samoa,Papua New Guinea,Papua New Guinea,wickets,9.0,2023-09-04,Port Vila
1394800,T20s,Cook Islands,Vanuatu,Vanuatu,wickets,8.0,2023-09-04,Port Vila
1394801,T20s,Indonesia,Cook Islands,Indonesia,runs,66.0,2023-09-04,Port Vila
1394802,T20s,Fiji,Japan,Japan,wickets,8.0,2023-09-04,Port Vila
1394805,T20s,Samoa,Indonesia,Indonesia,wickets,10.0,2023-09-05,Port Vila
1394806,T20s,Japan,Indonesia,Indonesia,wickets,9.0,2023-09-07,Port Vila
1394807,T20s,Fiji,Papua New Guinea,Papua New Guinea,wickets,9.0,2023-09-07,Port Vila
1394809,T20s,Samoa,Vanuatu,Vanuatu,wickets,7.0,2023-09-08,Port Vila
1394810,T20s,Fiji,Cook Islands,Cook Islands,wickets,8.0,2023-09-08,Port Vila
1394811,T20s,Papua New Guinea,Indonesia,Papua New Guinea,runs,77.0,2023-09-08,Port Vila
1394917,T20s,Kenya,Botswana,Kenya,runs,111.0,2023-09-02,Gaborone
1394918,T20s,Malawi,Lesotho,Malawi,runs,136.0,2023-09-02,Gaborone
1394919,T20s,Mozambique,Eswatini,Mozambique,runs,102.0,2023-09-02,Gaborone
1394920,T20s,Cameroon,Sierra Leone,Sierra Leone,wickets,7.0,2023-09-02,Gaborone
1394921,T20s,Malawi,Kenya,Kenya,wickets,7.0,2023-09-03,Gaborone
1394922,T20s,Botswana,Lesotho,Botswana,runs,173.0,2023-09-03,Gaborone
1394923,T20s,Mozambique,Sierra Leone,Sierra Leone,wickets,10.0,2023-09-03,Gaborone
1394924,T20s,Cameroon,Eswatini,Cameroon,runs,62.0,2023-09-03,Gaborone
1394925,T20s,Cameroon,Mozambique,Cameroon,runs,33.0,2023-09-05,Gaborone
1394926,T20s,Sierra Leone,Eswatini,Sierra Leone,runs,147.0,2023-09-05,Gaborone
1394927,T20s,Botswana,Malawi,Botswana,runs,5.0,2023-09-05,Gaborone
1394928,T20s,Kenya,Lesotho,Kenya,runs,208.0,2023-09-05,Gaborone
1394929,T20s,Botswana,Sierra Leone,Botswana,runs,17.0,2023-09-06,Gaborone
1394930,T20s,Kenya,Cameroon,Kenya,runs,118.0,2023-09-06,Gaborone
1394931,T20s,Cameroon,Sierra Leone,Sierra Leone,wickets,7.0,2023-09-08,Gaborone
1394932,T20s,Botswana,Kenya,Kenya,wickets,9.0,2023-09-08,Gaborone
1395007,T20s,United States of America,Argentina,United States of America,runs,79.0,2023-09-04,Los Angeles
1395008,T20s,Canada,Brazil,Canada,runs,53.0,2023-09-04,Los Angeles
1395009,T20s,United States of America,Brazil,United States of America,runs,39.0,2023-09-05,Los Angeles
1395010,T20s,Canada,Argentina,Canada,runs,86.0,2023-09-05,Los Angeles
1395011,T20s,United States of America,Canada,United States of America,runs,25.0,2023-09-07,Los Angeles
1395012,T20s,Brazil,Argentina,Brazil,runs,78.0,2023-09-07,Los Angeles
1395013,T20s,Canada,Brazil,Canada,runs,60.0,2023-09-08,Los Angeles
1395014,T20s,United States of America,Argentina,United States of America,runs,72.0,2023-09-08,Los Angeles
1395015,T20s,Canada,Argentina,Canada,runs,37.0,2023-09-10,Los Angeles
1395016,T20s,Brazil,United States of America,United States of America,wickets,10.0,2023-09-10,Los Angeles
1395017,T20s,Argentina,Brazil,Brazil,wickets,9.0,2023-09-11,Los Angeles
1395018,T20s,United States of America,Canada,United States of America,runs,30.0,2023-09-11,Los Angeles
1395026,T20s,France,Netherlands,Netherlands,wickets,8.0,2023-09-06,Almeria
1395028,T20s,Netherlands,Scotland,Netherlands,runs,35.0,2023-09-07,Almeria
1395029,T20s,Italy,France,Italy,runs,62.0,2023-09-07,Almeria
1395030,T20s,Italy,Netherlands,Netherlands,wickets,9.0,2023-09-08,Almeria
1395031,T20s,France,Scotland,Scotland,wickets,7.0,2023-09-08,Almeria
1395032,T20s,Scotland,Italy,Scotland,runs,117.0,2023-09-10,Almeria
1395033,T20s,France,Netherlands,Netherlands,wickets,9.0,2023-09-10,Almeria
1395035,T20s,Scotland,Netherlands,Scotland,runs,59.0,2023-09-11,Almeria
1395036,T20s,Scotland,France,Scotland,runs,155.0,2023-09-12,Almeria
1395037,T20s,Italy,Netherlands,Netherlands,wickets,6.0,2023-09-12,Almeria
1397437,T20s,Bahrain,United Arab Emirates,Bahrain,runs,3.0,2023-09-22,Doha
1397438,T20s,Oman,Kuwait,Oman,runs,68.0,2023-09-22,Doha
1397439,T20s,United Arab Emirates,Oman,Oman,wickets,5.0,2023-09-23,Doha
1398254,T20s,Bangladesh,South Africa,Bangladesh,runs,13.0,2023-12-03,Benoni
1398255,T20s,Bangladesh,South Africa,draw,N/A,,2023-12-06,Kimberley
1398256,T20s,Bangladesh,South Africa,South Africa,wickets,8.0,2023-12-08,Kimberley
1398261,T20s,South Africa,Sri Lanka,South Africa,runs,79.0,2024-03-27,Benoni
1398262,T20s,South Africa,Sri Lanka,Sri Lanka,wickets,7.0,2024-03-30,Potchefstroom
1398263,T20s,South Africa,Sri Lanka,Sri Lanka,wickets,4.0,2024-04-03,East London
1398268,T20s,England,Pakistan,England,runs,53.0,2024-05-11,Birmingham
1398269,T20s,England,Pakistan,England,runs,65.0,2024-05-17,Northampton
1398270,T20s,England,Pakistan,England,runs,34.0,2024-05-19,Leeds
1398277,T20s,England,New Zealand,England,runs,59.0,2024-07-06,Southampton
1398278,T20s,England,New Zealand,England,runs,23.0,2024-07-09,Brighton
1398279,T20s,New Zealand,England,England,wickets,6.0,2024-07-11,Canterbury
1398280,T20s,New Zealand,England,England,wickets,7.0,2024-07-13,London
1398281,T20s,England,New Zealand,England,runs,20.0,2024-07-17,London
1398295,T20s,Malaysia,Hong Kong,Malaysia,runs,102.0,2023-09-19,Kuala Lumpur
1398296,T20s,Malaysia,Papua New Guinea,Papua New Guinea,runs,45.0,2023-09-20,Kuala Lumpur
1398298,T20s,Malaysia,Hong Kong,Malaysia,runs,23.0,2023-09-22,Kuala Lumpur
1398299,T20s,Malaysia,Papua New Guinea,Papua New Guinea,wickets,4.0,2023-09-23,Kuala Lumpur
1398300,T20s,Hong Kong,Papua New Guinea,Papua New Guinea,wickets,1.0,2023-09-24,Kuala Lumpur
1399055,T20s,India,Malaysia,draw,N/A,,2023-09-21,Hangzhou
1399057,T20s,Thailand,Sri Lanka,Sri Lanka,wickets,8.0,2023-09-22,Hangzhou
1399059,T20s,Bangladesh,India,India,wickets,8.0,2023-09-24,Hangzhou
1399060,T20s,Pakistan,Sri Lanka,Sri Lanka,wickets,6.0,2023-09-24,Hangzhou
1399061,T20s,Pakistan,Bangladesh,Bangladesh,wickets,5.0,2023-09-25,Hangzhou
1399062,T20s,India,Sri Lanka,India,runs,19.0,2023-09-25,Hangzhou
1399104,T20s,Nepal,Mongolia,Nepal,runs,273.0,2023-09-27,Hangzhou
1399113,T20s,India,Nepal,India,runs,23.0,2023-10-03,Hangzhou
1399114,T20s,Pakistan,Hong Kong,Pakistan,runs,68.0,2023-10-03,Hangzhou
1399116,T20s,Bangladesh,Malaysia,Bangladesh,runs,2.0,2023-10-04,Hangzhou
1399117,T20s,Bangladesh,India,India,wickets,9.0,2023-10-06,Hangzhou
1399119,T20s,Pakistan,Bangladesh,Bangladesh,wickets,6.0,2023-10-07,Hangzhou
1399138,T20s,Qatar,Kuwait,Kuwait,wickets,7.0,2023-09-28,Doha
1399140,T20s,Maldives,Kuwait,Kuwait,wickets,7.0,2023-09-29,Doha
1399142,T20s,Maldives,Qatar,Qatar,wickets,9.0,2023-10-01,Doha
1399143,T20s,Kuwait,Saudi Arabia,Saudi Arabia,wickets,3.0,2023-10-01,Doha
1399144,T20s,Qatar,Kuwait,Kuwait,wickets,5.0,2023-10-02,Doha
1399145,T20s,Maldives,Saudi Arabia,Saudi Arabia,wickets,9.0,2023-10-02,Doha
1399146,T20s,Maldives,Kuwait,Kuwait,wickets,8.0,2023-10-04,Doha
1399148,T20s,Qatar,Maldives,Qatar,runs,42.0,2023-10-05,Doha
1399149,T20s,Saudi Arabia,Kuwait,Kuwait,wickets,4.0,2023-10-05,Doha
1399150,T20s,Bermuda,Canada,Bermuda,runs,86.0,2023-09-30,Hamilton
1399151,T20s,Panama,Cayman Islands,Cayman Islands,wickets,7.0,2023-09-30,Hamilton
1399152,T20s,Panama,Bermuda,Bermuda,wickets,7.0,2023-10-01,Hamilton
1399153,T20s,Canada,Cayman Islands,Canada,runs,108.0,2023-10-01,Hamilton
1399154,T20s,Canada,Panama,Canada,runs,163.0,2023-10-03,Hamilton
1399155,T20s,Bermuda,Cayman Islands,Bermuda,runs,53.0,2023-10-03,Hamilton
1399156,T20s,Canada,Cayman Islands,Canada,runs,166.0,2023-10-04,Hamilton
1399157,T20s,Panama,Bermuda,Bermuda,wickets,5.0,2023-10-04,Hamilton
1399161,T20s,Canada,Bermuda,Canada,runs,39.0,2023-10-07,Hamilton
1400036,T20s,United Arab Emirates,Namibia,United Arab Emirates,runs,19.0,2023-09-26,Dubai
1400037,T20s,United Arab Emirates,Namibia,Namibia,wickets,9.0,2023-09-27,Dubai
1400038,T20s,United Arab Emirates,Namibia,Namibia,wickets,8.0,2023-09-29,Dubai
1400039,T20s,Namibia,United Arab Emirates,Namibia,runs,7.0,2023-09-30,Dubai
1400040,T20s,United Arab Emirates,Namibia,Namibia,wickets,8.0,2023-10-02,Dubai
1400041,T20s,Namibia,United Arab Emirates,United Arab Emirates,wickets,9.0,2023-10-03,Dubai
1400053,T20s,Serbia,Gibraltar,Gibraltar,wickets,7.0,2023-10-05,Gibraltar
1400054,T20s,Serbia,Gibraltar,Gibraltar,wickets,7.0,2023-10-05,Gibraltar
1400055,T20s,Gibraltar,Luxembourg,Gibraltar,runs,24.0,2023-10-15,Gibraltar
1400056,T20s,Luxembourg,Gibraltar,Luxembourg,runs,11.0,2023-10-15,Gibraltar
1400972,T20s,Nigeria,Rwanda,Nigeria,runs,54.0,2023-10-04,Lagos
1400973,T20s,Sierra Leone,Ghana,Ghana,wickets,3.0,2023-10-04,Lagos
1400974,T20s,Nigeria,Sierra Leone,Nigeria,runs,63.0,2023-10-05,Lagos
1400975,T20s,Rwanda,Ghana,draw,N/A,,2023-10-05,Lagos
1400976,T20s,Nigeria,Ghana,Nigeria,runs,35.0,2023-10-06,Lagos
1400977,T20s,Rwanda,Sierra Leone,Rwanda,runs,33.0,2023-10-06,Lagos
1400978,T20s,Rwanda,Nigeria,Nigeria,wickets,6.0,2023-10-07,Lagos
1400980,T20s,Sierra Leone,Nigeria,Nigeria,wickets,9.0,2023-10-08,Lagos
1400981,T20s,Rwanda,Ghana,Rwanda,runs,47.0,2023-10-08,Lagos
1400982,T20s,Nigeria,Ghana,Nigeria,runs,82.0,2023-10-10,Lagos
1400983,T20s,Sierra Leone,Rwanda,Sierra Leone,runs,2.0,2023-10-10,Lagos
1400984,T20s,Ghana,Nigeria,Nigeria,wickets,5.0,2023-10-11,Lagos
1400985,T20s,Sierra Leone,Rwanda,Rwanda,wickets,5.0,2023-10-11,Lagos
1400986,T20s,Ghana,Rwanda,Rwanda,wickets,9.0,2023-10-12,Lagos
1400987,T20s,Nigeria,Sierra Leone,Nigeria,runs,53.0,2023-10-12,Lagos
1400988,T20s,Rwanda,Nigeria,Nigeria,wickets,8.0,2023-10-14,Lagos
1400989,T20s,Ghana,Sierra Leone,Ghana,runs,5.0,2023-10-14,Lagos
1400990,T20s,Ghana,Sierra Leone,Sierra Leone,wickets,6.0,2023-10-15,Lagos
1400991,T20s,Nigeria,Rwanda,Nigeria,runs,17.0,2023-10-15,Lagos
1402765,T20s,Argentina,Chile,Argentina,runs,281.0,2023-10-14,N/A
1402766,T20s,Argentina,Chile,Argentina,runs,311.0,2023-10-15,N/A
1403288,T20s,United Arab Emirates,Nepal,Nepal,wickets,7.0,2023-10-18,Kathmandu
1403289,T20s,Hong Kong,Nepal,Nepal,wickets,6.0,2023-10-19,Kathmandu
1403290,T20s,Nepal,Hong Kong,Nepal,runs,79.0,2023-10-21,Kathmandu
1403291,T20s,Hong Kong,United Arab Emirates,United Arab Emirates,wickets,6.0,2023-10-22,Kathmandu
1403292,T20s,United Arab Emirates,Nepal,Nepal,wickets,5.0,2023-10-23,Kathmandu
1403293,T20s,Hong Kong,United Arab Emirates,Hong Kong,runs,69.0,2023-10-25,Kathmandu
1403294,T20s,Nepal,United Arab Emirates,United Arab Emirates,wickets,4.0,2023-10-27,Kirtipur
1403297,T20s,Chile,Mexico,Mexico,wickets,5.0,2023-10-18,N/A
